gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011426.11	ANLN	protein_coding	303	148	168	2.5657	0.7549	0.7470
ENSG00000011426.11	ANLN	protein_coding	3084	1565	1584	46.7322	14.2844	13.9519
ENSG00000011426.11	ANLN	protein_coding	1345	697	660	13.7806	4.3578	4.9335
ENSG00000011426.11	ANLN	protein_coding	927	518	447	12.3534	3.1152	2.8885
ENSG00000011426.11	ANLN	protein_coding	2216	1094	1159	17.8835	5.7500	6.1413
ENSG00000011426.11	ANLN	protein_coding	462	238	227	9.7894	3.8691	3.7176
ENSG00000011426.11	ANLN	protein_coding	897	452	451	8.4727	2.6068	2.8244
ENSG00000011426.11	ANLN	protein_coding	1873	938	954	23.9210	8.2704	8.5529
ENSG00000011426.11	ANLN	protein_coding	1481	768	764	16.5803	4.3347	4.0518
ENSG00000011426.11	ANLN	protein_coding	1044	537	542	9.8398	2.6792	2.7063
ENSG00000011426.11	ANLN	protein_coding	966	491	512	11.9543	3.1839	3.1737
ENSG00000011426.11	ANLN	protein_coding	3990	2056	2039	61.4216	15.9317	15.5933
ENSG00000011426.11	ANLN	protein_coding	92	42	52	0.7592	0.2415	0.2533
ENSG00000011426.11	ANLN	protein_coding	7887	4027	4097	62.7213	18.3369	17.3728
ENSG00000011426.11	ANLN	protein_coding	1078	614	506	24.1936	7.0812	7.5211
ENSG00000011426.11	ANLN	protein_coding	2825	1464	1463	19.9202	10.3968	10.6383
ENSG00000011426.11	ANLN	protein_coding	1250	625	672	17.5055	4.5111	4.5736
ENSG00000011426.11	ANLN	protein_coding	4563	2245	2370	31.0702	10.7343	11.4917
ENSG00000011426.11	ANLN	protein_coding	1471	745	759	14.2048	4.2386	4.2964
ENSG00000011426.11	ANLN	protein_coding	266	135	143	3.5409	0.9069	0.8575
ENSG00000011426.11	ANLN	protein_coding	1842	967	943	17.3408	6.7788	6.6921
ENSG00000011426.11	ANLN	protein_coding	3796	1920	1972	55.0257	16.5013	15.8288
ENSG00000011426.11	ANLN	protein_coding	2458	1296	1287	27.4534	7.4244	7.0935
ENSG00000011426.11	ANLN	protein_coding	1654	826	873	17.9562	5.3971	5.7333
ENSG00000011426.11	ANLN	protein_coding	921	470	466	11.6064	3.5115	3.4082
ENSG00000011426.11	ANLN	protein_coding	230	120	114	1.9248	0.6509	0.7155
ENSG00000011426.11	ANLN	protein_coding	3579	1815	1835	28.5831	9.9782	9.8648
ENSG00000011426.11	ANLN	protein_coding	4088	2083	2159	39.2701	18.1349	18.1198
ENSG00000011426.11	ANLN	protein_coding	4040	2048	2098	41.1076	11.7276	12.9383
ENSG00000011426.11	ANLN	protein_coding	1693	846	896	13.9556	3.9158	3.6777
ENSG00000011426.11	ANLN	protein_coding	3570	1844	1863	35.7665	10.3966	10.6452
ENSG00000011426.11	ANLN	protein_coding	1800	959	867	14.7781	4.8245	4.8384
ENSG00000011426.11	ANLN	protein_coding	3404	1707	1814	33.7075	9.1339	8.6373
ENSG00000011426.11	ANLN	protein_coding	2086	1096	1067	23.4477	5.7050	5.4566
ENSG00000011426.11	ANLN	protein_coding	1107	588	550	11.4992	2.9871	2.9236
ENSG00000011426.11	ANLN	protein_coding	1473	747	783	15.2214	4.2253	4.2544
ENSG00000011426.11	ANLN	protein_coding	15569	8127	8061	121.9300	37.4121	37.3423
ENSG00000011426.11	ANLN	protein_coding	7673	3932	3839	89.2530	29.0801	32.6597
ENSG00000011426.11	ANLN	protein_coding	3879	2084	1962	33.1454	7.9538	7.8757
ENSG00000011426.11	ANLN	protein_coding	1764	902	935	22.2666	5.6298	5.1907
ENSG00000011426.11	ANLN	protein_coding	5545	2894	2883	50.7653	11.7144	10.7907
ENSG00000011426.11	ANLN	protein_coding	737	391	367	11.0370	3.1129	2.7113
ENSG00000011426.11	ANLN	protein_coding	5108	2685	2605	46.6549	11.9871	11.5215
ENSG00000011426.11	ANLN	protein_coding	3430	1751	1814	25.2917	7.9673	7.7466
ENSG00000011426.11	ANLN	protein_coding	216	122	99	2.4384	0.7694	0.8405
ENSG00000011426.11	ANLN	protein_coding	4031	2048	2004	40.5150	14.5227	14.2032
ENSG00000011426.11	ANLN	protein_coding	392	179	222	4.4530	1.1554	1.0355
ENSG00000011426.11	ANLN	protein_coding	691	343	376	8.5307	2.4211	2.3879
ENSG00000011426.11	ANLN	protein_coding	1021	501	546	15.6953	4.6483	4.2493
ENSG00000011426.11	ANLN	protein_coding	3396	1795	1716	36.2684	8.5081	7.5092
ENSG00000011426.11	ANLN	protein_coding	8162	4160	4204	75.8140	19.5594	18.7885
ENSG00000011426.11	ANLN	protein_coding	4774	2476	2493	40.6840	11.3712	10.6966
ENSG00000011426.11	ANLN	protein_coding	1091	591	540	23.1215	5.9237	5.4336
ENSG00000011426.11	ANLN	protein_coding	2220	1100	1199	20.2135	5.3425	5.0516
ENSG00000011426.11	ANLN	protein_coding	595	303	311	4.2011	1.3691	1.4084
ENSG00000011426.11	ANLN	protein_coding	14985	7748	7702	148.6693	40.5450	40.7171
ENSG00000011426.11	ANLN	protein_coding	3327	1719	1658	21.5265	7.0750	7.1056
ENSG00000011426.11	ANLN	protein_coding	1083	560	545	9.4941	2.9424	2.8896
ENSG00000011426.11	ANLN	protein_coding	1068	521	555	10.6270	3.1557	3.1432
ENSG00000011426.11	ANLN	protein_coding	804	434	413	9.8472	3.0148	3.1271
ENSG00000011426.11	ANLN	protein_coding	1062	556	538	8.7104	2.4162	2.3118
ENSG00000011426.11	ANLN	protein_coding	714	379	365	6.8203	1.9373	2.0787
ENSG00000011426.11	ANLN	protein_coding	1718	898	853	13.1479	4.7345	5.3719
ENSG00000011426.11	ANLN	protein_coding	1169	620	564	9.5161	2.9835	2.7589
ENSG00000011426.11	ANLN	protein_coding	162	82	86	1.0466	0.3964	0.5057
ENSG00000011426.11	ANLN	protein_coding	579	313	284	4.6130	1.5417	1.7954
ENSG00000011426.11	ANLN	protein_coding	1424	681	797	15.6625	4.4535	4.8706
ENSG00000011426.11	ANLN	protein_coding	596	296	309	8.2007	2.2260	2.0231
ENSG00000011426.11	ANLN	protein_coding	248	118	131	1.9832	0.6574	0.7107
ENSG00000011426.11	ANLN	protein_coding	1122	565	566	10.7483	3.4125	3.7757
ENSG00000011426.11	ANLN	protein_coding	8665	4445	4511	85.8617	21.3044	19.2816
ENSG00000011426.11	ANLN	protein_coding	9748	4815	5102	85.0258	22.1932	21.6585
ENSG00000011426.11	ANLN	protein_coding	4098	2045	2182	34.2950	8.8432	8.4297
ENSG00000011426.11	ANLN	protein_coding	773	393	400	11.7968	3.1687	3.5432
ENSG00000011426.11	ANLN	protein_coding	2360	1237	1194	17.6849	4.6440	4.7127
ENSG00000011426.11	ANLN	protein_coding	3257	1747	1652	42.9857	11.5976	10.6456
ENSG00000011426.11	ANLN	protein_coding	3419	1752	1695	36.3311	11.8668	13.2627
ENSG00000011426.11	ANLN	protein_coding	472	246	250	10.0273	2.6016	2.8783
ENSG00000011426.11	ANLN	protein_coding	181	88	97	2.2526	0.6164	0.6190
ENSG00000011426.11	ANLN	protein_coding	2594	1299	1364	20.7992	6.7478	7.8955
ENSG00000011426.11	ANLN	protein_coding	1047	555	529	12.3939	3.0403	2.7179
ENSG00000011426.11	ANLN	protein_coding	4665	2443	2414	41.7243	11.4824	11.2059
ENSG00000011426.11	ANLN	protein_coding	436	214	222	4.2409	1.4157	2.2817
ENSG00000011426.11	ANLN	protein_coding	4137	2216	2116	34.2289	10.3470	11.0643
ENSG00000011426.11	ANLN	protein_coding	3602	1860	1941	45.7302	12.8647	12.8886
ENSG00000011426.11	ANLN	protein_coding	950	498	490	11.3668	3.2446	3.0316
ENSG00000011426.11	ANLN	protein_coding	1279	645	667	12.0947	2.9994	3.2430
ENSG00000011426.11	ANLN	protein_coding	4205	2200	2136	56.0425	16.7705	15.9516
ENSG00000011426.11	ANLN	protein_coding	3808	1951	1929	25.6695	8.0016	9.2770
ENSG00000011426.11	ANLN	protein_coding	582	300	294	6.2768	1.7264	1.7277
ENSG00000011426.11	ANLN	protein_coding	984	497	509	9.0699	2.6202	2.6319
ENSG00000011426.11	ANLN	protein_coding	72	27	45	0.9183	0.3436	0.3714
ENSG00000011426.11	ANLN	protein_coding	1592	807	825	12.2047	4.0309	4.4624
ENSG00000011426.11	ANLN	protein_coding	945	476	505	10.0177	2.3513	2.2623
ENSG00000011426.11	ANLN	protein_coding	128	74	58	1.9388	0.5328	0.4995
ENSG00000011426.11	ANLN	protein_coding	2328	1237	1187	24.0794	7.2708	6.5543
ENSG00000011426.11	ANLN	protein_coding	3941	1996	2046	49.2711	12.7592	14.5901
ENSG00000011426.11	ANLN	protein_coding	1230	637	635	8.7057	2.3284	2.0732
ENSG00000011426.11	ANLN	protein_coding	17310	9025	8864	141.8637	40.3022	40.5715
ENSG00000011426.11	ANLN	protein_coding	1053	562	501	12.7788	3.7949	3.7177
ENSG00000011426.11	ANLN	protein_coding	1172	621	562	6.5912	3.3570	4.7111
ENSG00000011426.11	ANLN	protein_coding	608	317	306	5.7544	1.7537	1.6510
ENSG00000011426.11	ANLN	protein_coding	1998	1085	980	25.0449	7.0186	6.9039
ENSG00000011426.11	ANLN	protein_coding	4661	2374	2432	39.8087	11.4397	11.3923
ENSG00000011426.11	ANLN	protein_coding	6479	3255	3307	54.4494	16.7948	18.9883
ENSG00000011426.11	ANLN	protein_coding	85	46	42	0.4837	0.1972	0.2590
ENSG00000011426.11	ANLN	protein_coding	302	161	157	5.8370	1.6142	1.5266
ENSG00000011426.11	ANLN	protein_coding	1289	682	656	11.5988	4.4286	4.8562
ENSG00000011426.11	ANLN	protein_coding	5165	2709	2683	71.0005	17.1064	15.3738
ENSG00000011426.11	ANLN	protein_coding	12096	6146	6351	107.4592	28.4098	29.3701
ENSG00000011426.11	ANLN	protein_coding	339	177	162	3.9253	1.3908	1.5218
ENSG00000011426.11	ANLN	protein_coding	1427	737	715	12.8827	4.1184	4.4532
ENSG00000011426.11	ANLN	protein_coding	255	145	120	1.9389	0.5972	0.6289
ENSG00000011426.11	ANLN	protein_coding	665	336	331	8.9109	3.0212	3.1296
ENSG00000011426.11	ANLN	protein_coding	1528	782	804	23.3864	6.2649	6.6155
ENSG00000011426.11	ANLN	protein_coding	506	266	254	6.4126	1.8568	1.8189
ENSG00000011426.11	ANLN	protein_coding	891	462	441	7.4757	2.2190	2.0562
ENSG00000011426.11	ANLN	protein_coding	11199	5760	5676	89.9665	24.1083	24.6511
ENSG00000011426.11	ANLN	protein_coding	488	251	251	6.3090	1.8010	1.9099
ENSG00000011426.11	ANLN	protein_coding	1033	545	531	9.0276	2.6376	2.6484
ENSG00000011426.11	ANLN	protein_coding	2227	1099	1149	22.5398	12.1758	14.2968
ENSG00000011426.11	ANLN	protein_coding	1721	854	891	11.2021	5.6473	7.4649
ENSG00000011426.11	ANLN	protein_coding	873	423	469	18.5213	5.7982	5.6751
ENSG00000011426.11	ANLN	protein_coding	322	173	155	5.3642	1.4526	1.3011
ENSG00000011426.11	ANLN	protein_coding	3033	1534	1594	33.9368	10.2146	9.6297
ENSG00000011426.11	ANLN	protein_coding	1031	540	528	14.8657	4.2119	4.2838
ENSG00000011426.11	ANLN	protein_coding	700	375	335	3.3154	2.0386	2.6566
ENSG00000011426.11	ANLN	protein_coding	2295	1189	1190	22.7973	6.4267	6.4088
ENSG00000011426.11	ANLN	protein_coding	3350	1735	1734	61.8356	16.3973	14.9185
ENSG00000011426.11	ANLN	protein_coding	720	403	370	19.3514	5.1760	4.6053
ENSG00000011426.11	ANLN	protein_coding	1758	899	891	23.4432	6.0507	5.7226
ENSG00000011426.11	ANLN	protein_coding	7936	4140	3979	61.0750	20.8859	20.5611
ENSG00000011426.11	ANLN	protein_coding	5751	2907	3006	78.7837	21.6428	20.0720
ENSG00000011426.11	ANLN	protein_coding	5775	2935	3002	45.8189	12.1727	11.5763
ENSG00000011426.11	ANLN	protein_coding	214	103	116	1.4307	0.5106	0.5708
ENSG00000011426.11	ANLN	protein_coding	1084	547	566	11.6448	3.6696	3.6602
ENSG00000011426.11	ANLN	protein_coding	1892	1013	954	17.3978	4.5922	4.4515
ENSG00000011426.11	ANLN	protein_coding	2280	1157	1171	18.4439	5.0084	5.0559
ENSG00000011426.11	ANLN	protein_coding	1612	844	837	24.4872	7.0118	7.5258
ENSG00000011426.11	ANLN	protein_coding	4072	2096	2076	36.9908	10.2393	10.8772
ENSG00000011426.11	ANLN	protein_coding	734	395	378	10.6184	2.6364	2.4421
ENSG00000011426.11	ANLN	protein_coding	5314	2717	2773	54.8545	15.2948	13.4361
ENSG00000011426.11	ANLN	protein_coding	406	197	220	5.5528	1.5577	1.4012
ENSG00000011426.11	ANLN	protein_coding	1254	652	646	9.8803	2.8882	2.8281
ENSG00000011426.11	ANLN	protein_coding	3848	2016	1984	36.2118	8.9613	9.2892
ENSG00000011426.11	ANLN	protein_coding	2109	1087	1117	16.7500	5.1709	5.6656
ENSG00000011426.11	ANLN	protein_coding	1415	779	692	23.0363	6.0541	5.6749
ENSG00000011426.11	ANLN	protein_coding	4591	2345	2437	56.6589	14.1980	12.6412
ENSG00000011426.11	ANLN	protein_coding	1645	3	1753	11.6172	7.1285	6.0874
ENSG00000011426.11	ANLN	protein_coding	5227	2715	2693	49.2273	12.5105	12.6112
ENSG00000011426.11	ANLN	protein_coding	1320	702	627	11.0764	3.9612	3.9184
ENSG00000011426.11	ANLN	protein_coding	1999	1055	1047	22.9028	6.6375	6.3884
ENSG00000011426.11	ANLN	protein_coding	2451	1271	1230	19.6391	6.2416	5.8384
ENSG00000011426.11	ANLN	protein_coding	3597	1888	1839	34.9025	9.4020	9.5647
ENSG00000011426.11	ANLN	protein_coding	1317	697	672	17.6010	4.8556	4.7231
ENSG00000011426.11	ANLN	protein_coding	245	118	136	2.8468	0.8658	0.8867
ENSG00000011426.11	ANLN	protein_coding	10703	5467	5500	94.9996	25.8273	26.3973
ENSG00000011426.11	ANLN	protein_coding	2886	1481	1465	38.3838	10.8469	10.0069
ENSG00000011426.11	ANLN	protein_coding	5408	2728	2853	47.5239	12.6039	12.2574
ENSG00000011426.11	ANLN	protein_coding	211	105	108	2.0280	0.6245	0.6213
ENSG00000011426.11	ANLN	protein_coding	2023	1048	1031	21.2729	5.6437	5.5295
ENSG00000011426.11	ANLN	protein_coding	4784	2416	2446	56.7289	17.8227	18.9950
ENSG00000011426.11	ANLN	protein_coding	74	39	38	0.6699	0.2282	0.2559
ENSG00000011426.11	ANLN	protein_coding	1330	700	668	15.4298	4.1864	3.9179
ENSG00000011426.11	ANLN	protein_coding	1165	570	616	16.1896	4.7039	5.1782
ENSG00000011426.11	ANLN	protein_coding	983	503	505	7.9407	2.4776	2.3387
ENSG00000011426.11	ANLN	protein_coding	1213	653	593	29.4087	8.8712	8.3994
ENSG00000011426.11	ANLN	protein_coding	423	220	209	5.8652	1.5374	1.5445
ENSG00000011426.11	ANLN	protein_coding	7821	4040	4029	69.0590	23.9329	22.5667
ENSG00000011426.11	ANLN	protein_coding	235	122	122	4.2710	1.1341	0.9893
ENSG00000011426.11	ANLN	protein_coding	847	408	460	14.3762	3.7372	3.4598
ENSG00000011426.11	ANLN	protein_coding	3997	2113	2087	43.9860	12.1122	12.2510
ENSG00000011426.11	ANLN	protein_coding	1774	878	961	26.0999	6.9331	6.6405
ENSG00000011426.11	ANLN	protein_coding	1624	880	793	17.8084	4.5556	4.1369
ENSG00000011426.11	ANLN	protein_coding	3662	1899	1959	30.0908	16.4630	17.6415
ENSG00000011426.11	ANLN	protein_coding	3993	2086	2036	36.3360	8.8045	8.6674
ENSG00000011426.11	ANLN	protein_coding	151	59	96	1.7593	0.5382	0.5227
ENSG00000011426.11	ANLN	protein_coding	1653	847	872	23.3546	5.9476	6.7846
ENSG00000011426.11	ANLN	protein_coding	3407	1780	1700	28.0561	9.4177	9.5445
ENSG00000011426.11	ANLN	protein_coding	1087	552	550	9.1272	3.1530	3.6717
ENSG00000011426.11	ANLN	protein_coding	1636	882	898	28.5265	12.9340	12.6981
ENSG00000011426.11	ANLN	protein_coding	803	464	354	10.4481	6.6167	8.0974
ENSG00000011426.11	ANLN	protein_coding	1666	869	820	17.7992	6.2304	6.6239
ENSG00000011426.11	ANLN	protein_coding	592	295	324	6.8893	1.8652	2.0456
ENSG00000011426.11	ANLN	protein_coding	154	86	78	1.5165	0.4053	0.3782
ENSG00000011426.11	ANLN	protein_coding	1147	595	580	9.3076	2.4435	2.3784
ENSG00000011426.11	ANLN	protein_coding	3087	1534	1620	29.9275	9.4368	9.4124
ENSG00000011426.11	ANLN	protein_coding	6736	3489	3444	76.6191	21.1797	21.4898
ENSG00000011426.11	ANLN	protein_coding	1440	716	775	22.9422	5.4808	5.3019
ENSG00000011426.11	ANLN	protein_coding	1390	732	723	14.8385	3.8119	3.7141
ENSG00000011426.11	ANLN	protein_coding	1513	816	745	16.6057	4.2649	4.0443
ENSG00000011426.11	ANLN	protein_coding	888	443	469	19.0032	4.7011	4.9913
ENSG00000011426.11	ANLN	protein_coding	196	89	112	2.6522	0.7211	0.7218
ENSG00000011426.11	ANLN	protein_coding	3064	1521	1560	23.4435	7.8003	8.6431
ENSG00000011426.11	ANLN	protein_coding	3027	1549	1541	44.3702	14.7719	15.1422
ENSG00000011426.11	ANLN	protein_coding	982	501	534	9.0244	2.5866	2.6858
ENSG00000011426.11	ANLN	protein_coding	1973	1034	985	22.8260	6.2230	6.4536
ENSG00000011426.11	ANLN	protein_coding	907	467	461	11.3150	3.0220	2.8510
ENSG00000011426.11	ANLN	protein_coding	14321	7197	7657	161.3159	39.9617	39.8742
ENSG00000011426.11	ANLN	protein_coding	1713	877	890	22.4762	5.7717	6.1095
ENSG00000011426.11	ANLN	protein_coding	1347	718	672	13.3196	3.8458	3.8612
ENSG00000011426.11	ANLN	protein_coding	950	447	525	8.4344	2.6811	2.7285
ENSG00000011426.11	ANLN	protein_coding	5422	2778	2884	68.8680	17.1393	15.5881
ENSG00000011426.11	ANLN	protein_coding	303	172	136	4.3002	1.3668	1.4184
ENSG00000011426.11	ANLN	protein_coding	14865	7619	7682	243.1891	66.1626	71.4543
ENSG00000011426.11	ANLN	protein_coding	1839	954	960	21.2331	5.4513	5.6683
ENSG00000011426.11	ANLN	protein_coding	977	482	526	9.2988	2.3979	2.2259
ENSG00000011426.11	ANLN	protein_coding	10754	5405	5598	80.5634	25.6431	27.0174
ENSG00000011426.11	ANLN	protein_coding	1000	526	480	8.8431	3.5061	3.9508
ENSG00000011426.11	ANLN	protein_coding	5743	3005	2996	59.6890	15.1424	15.2733
ENSG00000011426.11	ANLN	protein_coding	1469	738	787	11.2149	2.8289	2.6624
ENSG00000011426.11	ANLN	protein_coding	283	148	146	2.4137	0.7064	0.6870
ENSG00000011426.11	ANLN	protein_coding	2855	1474	1466	23.4708	6.8540	7.3931
ENSG00000011426.11	ANLN	protein_coding	8540	4390	4429	64.9075	23.3890	22.2576
ENSG00000011426.11	ANLN	protein_coding	3268	1593	1779	31.1705	9.4505	10.0025
ENSG00000011426.11	ANLN	protein_coding	4646	2402	2387	47.2470	13.2366	13.3967
ENSG00000011426.11	ANLN	protein_coding	3154	1574	1663	30.6704	8.8619	9.7147
ENSG00000011426.11	ANLN	protein_coding	6282	3247	3237	42.0405	11.3165	11.4625
ENSG00000011426.11	ANLN	protein_coding	1232	612	667	16.1078	3.9122	3.8792
ENSG00000011426.11	ANLN	protein_coding	6917	3534	3606	52.8245	14.9711	15.7909
ENSG00000011426.11	ANLN	protein_coding	2662	1398	1382	29.1906	7.9457	7.6582
ENSG00000011426.11	ANLN	protein_coding	183	93	94	2.1221	0.6125	0.6608
ENSG00000011426.11	ANLN	protein_coding	7173	3668	3644	65.3518	19.3028	19.5010
ENSG00000011426.11	ANLN	protein_coding	10946	5943	5470	86.1870	25.7225	26.9853
ENSG00000011426.11	ANLN	protein_coding	13495	6795	7009	134.0001	40.3080	41.1325
ENSG00000011426.11	ANLN	protein_coding	171	78	96	1.7920	0.5926	0.6406
ENSG00000011426.11	ANLN	protein_coding	1743	860	888	14.5586	4.9717	6.0840
ENSG00000011426.11	ANLN	protein_coding	3852	1963	1979	32.7858	9.1200	8.9181
ENSG00000011426.11	ANLN	protein_coding	11329	5847	5956	115.4809	31.7442	31.3097
ENSG00000011426.11	ANLN	protein_coding	6126	3146	3140	55.8534	14.4589	14.0161
ENSG00000011426.11	ANLN	protein_coding	1892	1016	905	25.4531	7.1920	7.1960
ENSG00000011426.11	ANLN	protein_coding	2725	1381	1384	23.1529	6.6878	6.8382
ENSG00000011426.11	ANLN	protein_coding	2476	1274	1287	23.7144	5.8753	5.4957
ENSG00000011426.11	ANLN	protein_coding	3183	1526	1725	26.7004	8.4204	8.4683
ENSG00000011426.11	ANLN	protein_coding	477	246	245	8.2678	2.3194	2.7732
ENSG00000011426.11	ANLN	protein_coding	82	41	42	1.3600	0.4132	0.3929
ENSG00000011426.11	ANLN	protein_coding	1163	590	625	26.5769	6.7998	6.3418
ENSG00000011426.11	ANLN	protein_coding	10411	30	11148	109.4605	47.4619	47.4605
ENSG00000011426.11	ANLN	protein_coding	2369	1215	1185	24.8726	8.2899	8.4148
ENSG00000011426.11	ANLN	protein_coding	756	388	382	7.2367	2.8282	3.3095
ENSG00000011426.11	ANLN	protein_coding	973	502	504	10.3484	2.8620	2.8196
ENSG00000011426.11	ANLN	protein_coding	885	439	480	11.2809	3.1106	3.1980
ENSG00000011426.11	ANLN	protein_coding	1033	530	540	14.6234	3.5195	3.4432
ENSG00000011426.11	ANLN	protein_coding	10835	5500	5678	85.7968	22.9258	24.6199
ENSG00000011426.11	ANLN	protein_coding	6642	3489	3471	60.0816	14.9854	14.0013
ENSG00000011426.11	ANLN	protein_coding	451	247	231	7.4850	1.8527	1.6889
ENSG00000011426.11	ANLN	protein_coding	3999	2146	2000	39.5939	9.8519	9.7180
ENSG00000011426.11	ANLN	protein_coding	529	263	281	5.2348	1.5333	1.4129
ENSG00000011426.11	ANLN	protein_coding	4974	2481	2604	57.1831	18.7307	19.9940
ENSG00000011426.11	ANLN	protein_coding	1440	718	757	20.0109	7.3804	7.8292
ENSG00000011426.11	ANLN	protein_coding	2691	1424	1335	24.3599	8.8643	9.5200
ENSG00000011426.11	ANLN	protein_coding	4548	2324	2376	41.3365	12.4768	12.4914
ENSG00000011426.11	ANLN	protein_coding	6402	3253	3370	59.3985	19.5008	19.2586
ENSG00000011426.11	ANLN	protein_coding	850	425	439	7.0595	2.2068	2.3440
ENSG00000011426.11	ANLN	protein_coding	1181	613	584	12.3016	4.5235	4.6201
ENSG00000011426.11	ANLN	protein_coding	1978	1019	1038	18.9188	5.1643	5.0285
ENSG00000011426.11	ANLN	protein_coding	1060	535	549	8.1800	2.6354	2.7620
ENSG00000011426.11	ANLN	protein_coding	6099	3190	3161	72.0800	20.7701	19.2699
ENSG00000011426.11	ANLN	protein_coding	3336	1743	1747	49.9402	12.7917	12.3347
ENSG00000011426.11	ANLN	protein_coding	5536	2861	2871	53.2190	14.9881	14.5038
ENSG00000011426.11	ANLN	protein_coding	1107	560	549	13.1534	4.4938	4.3171
ENSG00000011426.11	ANLN	protein_coding	1055	557	539	10.9050	3.1981	3.1967
ENSG00000011426.11	ANLN	protein_coding	3872	1983	2057	33.6634	9.1656	9.4080
ENSG00000011426.11	ANLN	protein_coding	9129	4549	4778	63.9924	22.4886	22.0225
ENSG00000011426.11	ANLN	protein_coding	588	294	317	5.0224	1.4148	1.3807
ENSG00000011426.11	ANLN	protein_coding	781	389	398	6.3631	1.8652	1.8582
ENSG00000011426.11	ANLN	protein_coding	227	114	117	1.5332	0.4972	0.5457
ENSG00000011426.11	ANLN	protein_coding	371	198	177	8.7128	2.6288	2.5736
ENSG00000011426.11	ANLN	protein_coding	448	229	230	4.0218	1.1102	1.0402
ENSG00000011426.11	ANLN	protein_coding	247	136	117	4.0356	1.1081	1.1501
ENSG00000011426.11	ANLN	protein_coding	781	388	415	7.3207	2.1519	2.0283
ENSG00000011426.11	ANLN	protein_coding	1953	1027	990	18.3318	4.7557	4.4848
ENSG00000011426.11	ANLN	protein_coding	1305	705	647	11.0439	2.9462	2.8373
ENSG00000011426.11	ANLN	protein_coding	720	368	375	7.4061	1.7753	2.1781
ENSG00000011426.11	ANLN	protein_coding	3681	1903	1884	32.4830	10.2164	10.2727
ENSG00000011426.11	ANLN	protein_coding	1059	531	533	6.8347	3.0400	3.7001
ENSG00000011426.11	ANLN	protein_coding	697	372	341	6.4093	1.9423	1.9105
ENSG00000011426.11	ANLN	protein_coding	265	141	128	3.6748	0.9726	0.8798
ENSG00000011426.11	ANLN	protein_coding	906	506	429	12.6290	3.2491	3.2309
ENSG00000011426.11	ANLN	protein_coding	3146	1591	1674	41.3297	11.1764	11.6740
ENSG00000011426.11	ANLN	protein_coding	6615	3368	3378	41.2615	11.3261	10.8878
ENSG00000011426.11	ANLN	protein_coding	2755	1424	1435	23.8658	6.6567	6.7643
ENSG00000011426.11	ANLN	protein_coding	667	340	344	5.8169	1.8115	1.9522
ENSG00000011426.11	ANLN	protein_coding	2686	1351	1383	30.3083	9.9263	9.8938
ENSG00000011426.11	ANLN	protein_coding	257	134	135	2.6245	0.7047	0.6450
ENSG00000011426.11	ANLN	protein_coding	8618	4385	4465	79.7902	23.4682	24.0353
ENSG00000011426.11	ANLN	protein_coding	4372	6	4417	84.3337	33.1685	34.7971
ENSG00000011426.11	ANLN	protein_coding	3796	1964	1909	42.3929	13.7594	15.1201
ENSG00000011426.11	ANLN	protein_coding	600	320	318	5.9157	1.5168	1.4450
ENSG00000011426.11	ANLN	protein_coding	5721	2890	2904	47.7481	14.6340	15.2010
ENSG00000011426.11	ANLN	protein_coding	1139	601	586	12.8983	3.5122	3.2083
ENSG00000011426.11	ANLN	protein_coding	634	322	320	6.9062	1.9064	1.8858
ENSG00000011426.11	ANLN	protein_coding	359	195	172	3.5280	1.1923	1.4158
ENSG00000011426.11	ANLN	protein_coding	1664	867	820	20.0239	7.9696	8.4703
ENSG00000011426.11	ANLN	protein_coding	7087	3706	3627	56.6405	14.9035	14.8014
ENSG00000011426.11	ANLN	protein_coding	1129	587	565	13.1049	3.9929	3.9151
ENSG00000011426.11	ANLN	protein_coding	6104	3195	3167	53.6480	14.8520	14.7475
ENSG00000011426.11	ANLN	protein_coding	149	77	75	2.5298	0.6816	0.6506
ENSG00000011426.11	ANLN	protein_coding	9970	5215	5075	87.7706	30.8019	32.3490
ENSG00000011426.11	ANLN	protein_coding	3161	1636	1626	28.0715	7.6253	7.7492
ENSG00000011426.11	ANLN	protein_coding	880	461	449	10.9793	3.5288	3.2710
ENSG00000011426.11	ANLN	protein_coding	193	98	100	1.2749	0.4366	0.5563
ENSG00000011426.11	ANLN	protein_coding	12279	6315	6413	121.0118	31.2343	30.2014
ENSG00000011426.11	ANLN	protein_coding	1375	704	725	15.6534	4.5961	4.7691
ENSG00000011426.11	ANLN	protein_coding	1624	848	813	14.8748	4.7049	4.5999
ENSG00000011426.11	ANLN	protein_coding	1343	706	673	14.1155	3.7923	3.6881
ENSG00000011426.11	ANLN	protein_coding	2920	1546	1445	26.3561	7.2108	7.2241
ENSG00000011426.11	ANLN	protein_coding	2462	1292	1237	23.1847	7.4627	8.3042
ENSG00000011426.11	ANLN	protein_coding	3704	1885	1913	33.3469	9.3164	9.3243
ENSG00000011426.11	ANLN	protein_coding	1613	815	822	16.3046	7.4653	8.9915
ENSG00000011426.11	ANLN	protein_coding	516	278	261	7.6746	2.2074	2.1687
ENSG00000011426.11	ANLN	protein_coding	1231	636	621	11.0307	3.9132	3.7930
