gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000128052.10	KDR	protein_coding	1897	964	933	19.7930	6.6576	7.4307
ENSG00000128052.10	KDR	protein_coding	530	289	241	6.2359	2.0705	2.0810
ENSG00000128052.10	KDR	protein_coding	4588	2297	2291	26.7472	7.1930	6.5947
ENSG00000128052.10	KDR	protein_coding	822	430	392	6.2498	2.1721	2.3745
ENSG00000128052.10	KDR	protein_coding	3748	1866	1882	24.9186	6.7497	6.5146
ENSG00000128052.10	KDR	protein_coding	4464	2220	2244	43.1960	10.6983	11.4715
ENSG00000128052.10	KDR	protein_coding	738	381	357	5.6796	2.0624	2.3750
ENSG00000128052.10	KDR	protein_coding	204	99	105	2.0453	0.8529	1.1509
ENSG00000128052.10	KDR	protein_coding	3208	1603	1605	64.2351	15.2289	15.8347
ENSG00000128052.10	KDR	protein_coding	3727	1872	1855	36.1126	10.2434	10.7867
ENSG00000128052.10	KDR	protein_coding	732	354	378	12.9756	3.3563	3.0639
ENSG00000128052.10	KDR	protein_coding	6749	3271	3478	63.0364	15.5711	15.7158
ENSG00000128052.10	KDR	protein_coding	880	427	453	8.7277	2.4853	2.3998
ENSG00000128052.10	KDR	protein_coding	3172	1632	1540	40.3069	11.6576	11.0061
ENSG00000128052.10	KDR	protein_coding	1601	788	813	13.6566	3.8916	3.9905
ENSG00000128052.10	KDR	protein_coding	618	283	335	5.9073	2.0872	2.3265
ENSG00000128052.10	KDR	protein_coding	1778	848	930	20.4389	4.7873	4.3595
ENSG00000128052.10	KDR	protein_coding	1079	586	493	12.3582	3.6616	3.5999
ENSG00000128052.10	KDR	protein_coding	3730	1908	1822	40.1945	10.8826	10.6192
ENSG00000128052.10	KDR	protein_coding	1079	558	522	10.1634	3.8485	3.9814
ENSG00000128052.10	KDR	protein_coding	1383	743	640	17.7586	5.3358	5.2577
ENSG00000128052.10	KDR	protein_coding	2506	1228	1279	30.1684	9.3180	9.5269
ENSG00000128052.10	KDR	protein_coding	1412	693	719	8.8813	3.4127	3.6615
ENSG00000128052.10	KDR	protein_coding	3605	1811	1794	49.1272	13.6947	17.1041
ENSG00000128052.10	KDR	protein_coding	2630	1348	1282	18.4100	6.6293	6.9426
ENSG00000128052.10	KDR	protein_coding	953	472	481	9.7487	2.7643	2.4899
ENSG00000128052.10	KDR	protein_coding	2807	1423	1384	25.5986	8.7023	8.9131
ENSG00000128052.10	KDR	protein_coding	506	232	274	4.7466	1.8144	2.1728
ENSG00000128052.10	KDR	protein_coding	2373	1192	1181	28.1863	7.7112	7.4720
ENSG00000128052.10	KDR	protein_coding	676	339	337	10.4433	2.5621	2.4922
ENSG00000128052.10	KDR	protein_coding	4107	2053	2054	31.1301	7.5344	7.2597
ENSG00000128052.10	KDR	protein_coding	1193	1	1193	15.4584	5.1164	4.6969
ENSG00000128052.10	KDR	protein_coding	594	290	304	7.3836	2.4108	2.3265
ENSG00000128052.10	KDR	protein_coding	2022	998	1024	17.7260	5.2243	5.5993
ENSG00000128052.10	KDR	protein_coding	2420	1174	1246	19.9895	4.9308	5.0140
ENSG00000128052.10	KDR	protein_coding	1117	537	580	12.6239	3.4657	3.0501
ENSG00000128052.10	KDR	protein_coding	4641	2284	2357	48.2236	15.1201	16.0127
ENSG00000128052.10	KDR	protein_coding	2351	1121	1230	18.4645	5.1370	4.8234
ENSG00000128052.10	KDR	protein_coding	3815	1915	1900	48.8995	13.6617	13.2330
ENSG00000128052.10	KDR	protein_coding	3175	1557	1618	32.7807	9.8715	8.9561
ENSG00000128052.10	KDR	protein_coding	3091	1555	1536	26.8008	6.5591	6.1981
ENSG00000128052.10	KDR	protein_coding	4328	2179	2149	36.4197	9.9596	9.6175
ENSG00000128052.10	KDR	protein_coding	2887	1415	1472	20.5188	7.4561	7.9860
ENSG00000128052.10	KDR	protein_coding	3653	1769	1884	35.7729	8.7681	7.8574
ENSG00000128052.10	KDR	protein_coding	4212	2143	2069	46.2758	11.9795	11.1525
ENSG00000128052.10	KDR	protein_coding	5742	2883	2860	57.8812	14.3774	13.2333
ENSG00000128052.10	KDR	protein_coding	2190	1107	1083	53.7617	13.8153	12.8630
ENSG00000128052.10	KDR	protein_coding	4931	2465	2466	34.3879	10.9870	10.9348
ENSG00000128052.10	KDR	protein_coding	1671	880	791	12.2942	3.7158	3.8100
ENSG00000128052.10	KDR	protein_coding	3283	1603	1680	35.9832	9.7170	9.8902
ENSG00000128052.10	KDR	protein_coding	2183	1067	1116	18.2759	6.3395	6.6691
ENSG00000128052.10	KDR	protein_coding	5306	2646	2660	54.5326	15.8280	15.3165
ENSG00000128052.10	KDR	protein_coding	3104	1590	1514	21.5625	6.4078	6.3229
ENSG00000128052.10	KDR	protein_coding	1489	756	733	17.0995	4.4907	4.2811
ENSG00000128052.10	KDR	protein_coding	1037	521	516	10.8811	3.2223	3.2871
ENSG00000128052.10	KDR	protein_coding	4592	2276	2316	46.5827	11.8910	11.4766
ENSG00000128052.10	KDR	protein_coding	288	130	158	2.3815	1.5004	1.6535
ENSG00000128052.10	KDR	protein_coding	5631	2720	2911	33.1917	11.4964	11.4387
ENSG00000128052.10	KDR	protein_coding	2612	1316	1296	29.8334	7.9780	7.9047
ENSG00000128052.10	KDR	protein_coding	1924	964	960	11.6607	3.3224	3.4847
ENSG00000128052.10	KDR	protein_coding	4665	2307	2358	44.8045	12.4474	11.9408
ENSG00000128052.10	KDR	protein_coding	5101	2498	2603	55.6181	17.3232	19.2508
ENSG00000128052.10	KDR	protein_coding	1144	581	563	15.6803	4.6696	4.6407
ENSG00000128052.10	KDR	protein_coding	3752	1877	1875	22.0740	6.8193	7.3061
ENSG00000128052.10	KDR	protein_coding	2029	997	1032	25.8720	7.6928	7.0387
ENSG00000128052.10	KDR	protein_coding	1727	855	872	14.0660	4.2331	4.3152
ENSG00000128052.10	KDR	protein_coding	2407	1185	1222	18.9399	6.6767	7.5113
ENSG00000128052.10	KDR	protein_coding	6545	3252	3296	78.2720	20.7316	22.4535
ENSG00000128052.10	KDR	protein_coding	1550	743	807	29.8366	7.5640	7.1246
ENSG00000128052.10	KDR	protein_coding	4235	2165	2070	28.7516	9.9221	11.1034
ENSG00000128052.10	KDR	protein_coding	922	467	455	11.3495	3.5197	3.5229
ENSG00000128052.10	KDR	protein_coding	754	371	383	6.4379	2.5559	2.6333
ENSG00000128052.10	KDR	protein_coding	1054	515	539	9.9591	3.2127	3.3989
ENSG00000128052.10	KDR	protein_coding	1851	954	897	18.7774	6.3160	6.2793
ENSG00000128052.10	KDR	protein_coding	2758	1446	1313	23.8209	6.5924	6.4386
ENSG00000128052.10	KDR	protein_coding	328	176	152	3.7920	1.1268	1.0537
ENSG00000128052.10	KDR	protein_coding	3308	1700	1608	32.3763	8.8349	8.3877
ENSG00000128052.10	KDR	protein_coding	1939	953	986	18.1060	5.1831	5.3458
ENSG00000128052.10	KDR	protein_coding	2695	1351	1344	38.8779	10.8167	10.3021
ENSG00000128052.10	KDR	protein_coding	1522	739	783	19.8502	5.9348	6.1142
ENSG00000128052.10	KDR	protein_coding	5389	2754	2635	43.8668	10.6478	10.4228
ENSG00000128052.10	KDR	protein_coding	2013	978	1035	23.6703	6.5323	5.9475
ENSG00000128052.10	KDR	protein_coding	2462	1220	1242	24.0141	6.1858	6.1278
ENSG00000128052.10	KDR	protein_coding	2738	1392	1346	29.4537	11.2322	11.0906
ENSG00000128052.10	KDR	protein_coding	1509	759	750	12.3613	4.3104	4.2083
ENSG00000128052.10	KDR	protein_coding	7394	3754	3641	64.2646	19.8597	20.8128
ENSG00000128052.10	KDR	protein_coding	4250	2109	2141	25.2219	10.5214	10.8334
ENSG00000128052.10	KDR	protein_coding	4962	2454	2509	38.0142	11.3739	11.5872
ENSG00000128052.10	KDR	protein_coding	2361	1175	1186	10.5794	5.7327	8.9520
ENSG00000128052.10	KDR	protein_coding	3458	1714	1744	32.5005	7.7949	7.6935
ENSG00000128052.10	KDR	protein_coding	2127	1088	1039	23.3898	7.1656	6.6294
ENSG00000128052.10	KDR	protein_coding	3091	1559	1532	52.4997	13.4962	13.0150
ENSG00000128052.10	KDR	protein_coding	4059	2052	2007	26.2631	8.1002	8.2692
ENSG00000128052.10	KDR	protein_coding	1882	934	948	16.7365	4.9245	5.1163
ENSG00000128052.10	KDR	protein_coding	2162	1065	1097	20.2841	6.0185	5.7650
ENSG00000128052.10	KDR	protein_coding	3106	1585	1522	15.6794	6.4441	7.6067
ENSG00000128052.10	KDR	protein_coding	2391	1185	1206	14.6626	6.4713	7.3350
ENSG00000128052.10	KDR	protein_coding	2198	1068	1130	17.1131	4.7582	4.3915
ENSG00000128052.10	KDR	protein_coding	757	373	384	5.1812	1.9836	2.7450
ENSG00000128052.10	KDR	protein_coding	3252	1662	1590	37.9163	9.3331	8.8047
ENSG00000128052.10	KDR	protein_coding	192	95	97	2.2573	0.7752	0.9964
ENSG00000128052.10	KDR	protein_coding	3430	1701	1729	28.4382	8.2107	8.6088
ENSG00000128052.10	KDR	protein_coding	4407	2109	2298	33.2056	8.2070	8.7733
ENSG00000128052.10	KDR	protein_coding	599	289	310	4.9428	1.6920	1.9195
ENSG00000128052.10	KDR	protein_coding	3277	1613	1664	35.9475	8.6785	8.3926
ENSG00000128052.10	KDR	protein_coding	1500	745	755	10.8895	3.8531	4.0453
ENSG00000128052.10	KDR	protein_coding	1792	903	889	10.4445	5.5383	7.1884
ENSG00000128052.10	KDR	protein_coding	4525	2291	2234	41.0991	11.7049	11.0354
ENSG00000128052.10	KDR	protein_coding	4276	2162	2114	45.9975	12.7286	12.3973
ENSG00000128052.10	KDR	protein_coding	3895	1976	1919	28.9324	8.6815	8.8877
ENSG00000128052.10	KDR	protein_coding	2313	1152	1161	14.1462	4.7288	4.6235
ENSG00000128052.10	KDR	protein_coding	4947	2405	2542	58.5945	16.2566	18.7465
ENSG00000128052.10	KDR	protein_coding	7303	3649	3654	59.4681	16.2047	15.1234
ENSG00000128052.10	KDR	protein_coding	6189	3098	3091	40.6783	12.9770	15.4773
ENSG00000128052.10	KDR	protein_coding	5133	2581	2552	47.3752	12.7487	12.6231
ENSG00000128052.10	KDR	protein_coding	3036	1505	1531	26.8844	7.6610	7.2033
ENSG00000128052.10	KDR	protein_coding	3305	1700	1605	36.0905	8.7925	8.4571
ENSG00000128052.10	KDR	protein_coding	6358	3154	3204	47.5714	12.3854	11.8058
ENSG00000128052.10	KDR	protein_coding	4280	2167	2113	35.5384	8.4871	8.0419
ENSG00000128052.10	KDR	protein_coding	1436	699	737	17.0716	4.9324	4.6128
ENSG00000128052.10	KDR	protein_coding	2764	1342	1423	23.9842	5.8986	5.7714
ENSG00000128052.10	KDR	protein_coding	2011	1011	1000	16.1428	4.5875	4.3741
ENSG00000128052.10	KDR	protein_coding	1587	830	757	11.6772	3.1147	3.0159
ENSG00000128052.10	KDR	protein_coding	6804	3388	3417	46.8185	14.8219	15.6374
ENSG00000128052.10	KDR	protein_coding	2541	1260	1281	27.5401	8.2523	8.9307
ENSG00000128052.10	KDR	protein_coding	409	202	207	6.3598	1.9609	1.7197
ENSG00000128052.10	KDR	protein_coding	3180	1606	1575	20.6357	7.0706	6.8793
ENSG00000128052.10	KDR	protein_coding	5219	2621	2598	49.4073	15.0035	14.7168
ENSG00000128052.10	KDR	protein_coding	300	150	150	4.1997	1.3751	1.6523
ENSG00000128052.10	KDR	protein_coding	1196	578	618	15.4523	4.2406	3.9887
ENSG00000128052.10	KDR	protein_coding	5659	2878	2781	55.7883	14.3026	15.8927
ENSG00000128052.10	KDR	protein_coding	1188	597	591	12.1177	3.5016	3.4482
ENSG00000128052.10	KDR	protein_coding	4987	2496	2491	49.4364	14.3878	14.8083
ENSG00000128052.10	KDR	protein_coding	1773	896	877	16.4636	4.5948	4.4994
ENSG00000128052.10	KDR	protein_coding	1848	885	963	20.3374	6.3470	6.4466
ENSG00000128052.10	KDR	protein_coding	2148	1044	1104	20.0185	5.1776	5.1554
ENSG00000128052.10	KDR	protein_coding	954	463	491	11.6958	3.6695	3.9453
ENSG00000128052.10	KDR	protein_coding	913	434	479	10.3474	3.4911	3.5708
ENSG00000128052.10	KDR	protein_coding	150	70	80	2.1886	0.8624	0.9796
ENSG00000128052.10	KDR	protein_coding	1655	811	845	10.7283	3.8161	3.9085
ENSG00000128052.10	KDR	protein_coding	3848	1937	1913	38.0573	9.3314	9.2786
ENSG00000128052.10	KDR	protein_coding	2680	1315	1365	31.3468	8.1302	8.4227
ENSG00000128052.10	KDR	protein_coding	3577	1838	1739	44.6666	12.4140	11.4171
ENSG00000128052.10	KDR	protein_coding	6469	3268	3202	57.0847	17.4066	18.0756
ENSG00000128052.10	KDR	protein_coding	3251	1625	1626	31.0137	8.6555	8.2971
ENSG00000128052.10	KDR	protein_coding	2542	1251	1291	26.5297	7.3466	7.0600
ENSG00000128052.10	KDR	protein_coding	3103	1552	1551	22.2066	7.2251	8.5090
ENSG00000128052.10	KDR	protein_coding	799	403	396	9.7512	2.5600	2.5298
ENSG00000128052.10	KDR	protein_coding	3886	1973	1913	29.8849	8.2697	7.7162
ENSG00000128052.10	KDR	protein_coding	1779	881	898	25.4519	6.2209	5.9570
ENSG00000128052.10	KDR	protein_coding	1654	823	831	16.4577	4.5472	4.2974
ENSG00000128052.10	KDR	protein_coding	1463	728	735	18.6139	5.0078	4.6260
ENSG00000128052.10	KDR	protein_coding	2671	1310	1361	17.6702	6.4753	7.5044
ENSG00000128052.10	KDR	protein_coding	1489	726	763	18.6518	5.7286	5.8623
ENSG00000128052.10	KDR	protein_coding	1853	923	930	15.2458	4.8238	4.5841
ENSG00000128052.10	KDR	protein_coding	1012	492	520	8.3457	3.6037	3.7193
ENSG00000128052.10	KDR	protein_coding	409	231	178	8.9448	3.7267	4.0497
ENSG00000128052.10	KDR	protein_coding	614	311	303	6.2338	2.6329	3.2787
ENSG00000128052.10	KDR	protein_coding	605	312	293	16.9105	4.1962	3.9004
ENSG00000128052.10	KDR	protein_coding	1768	892	876	22.1677	6.0220	5.6118
ENSG00000128052.10	KDR	protein_coding	1013	511	502	11.9041	3.1521	3.0174
ENSG00000128052.10	KDR	protein_coding	2101	1054	1047	17.6633	6.5817	6.3076
ENSG00000128052.10	KDR	protein_coding	952	453	499	8.3705	2.5866	2.6037
ENSG00000128052.10	KDR	protein_coding	4562	2271	2291	36.2547	9.0497	8.6378
ENSG00000128052.10	KDR	protein_coding	2394	1170	1225	23.1360	8.1364	7.5850
ENSG00000128052.10	KDR	protein_coding	5661	2823	2840	42.0650	11.2625	10.7946
ENSG00000128052.10	KDR	protein_coding	2974	1482	1492	19.1033	6.3199	6.7675
ENSG00000128052.10	KDR	protein_coding	3498	1738	1761	34.0797	9.7805	9.4108
ENSG00000128052.10	KDR	protein_coding	2348	1178	1170	19.0272	5.5144	5.6103
ENSG00000128052.10	KDR	protein_coding	2826	1411	1415	32.2189	11.4478	11.5316
ENSG00000128052.10	KDR	protein_coding	2742	1333	1409	18.2581	8.4986	9.1226
ENSG00000128052.10	KDR	protein_coding	2695	1385	1311	20.9708	5.1401	5.0503
ENSG00000128052.10	KDR	protein_coding	1487	727	760	15.5872	4.2544	4.2262
ENSG00000128052.10	KDR	protein_coding	1516	732	784	14.4659	4.1763	4.1575
ENSG00000128052.10	KDR	protein_coding	2253	1109	1144	27.4609	7.8282	7.9556
ENSG00000128052.10	KDR	protein_coding	955	466	489	11.5019	3.7242	3.5667
ENSG00000128052.10	KDR	protein_coding	3497	1755	1742	28.7273	10.9759	13.2943
ENSG00000128052.10	KDR	protein_coding	2540	1272	1268	18.9588	5.4204	5.2150
ENSG00000128052.10	KDR	protein_coding	6312	3146	3166	42.6002	10.5456	10.4811
ENSG00000128052.10	KDR	protein_coding	1355	689	666	11.1953	3.8433	3.6143
ENSG00000128052.10	KDR	protein_coding	3528	1790	1738	39.0640	9.6090	9.2032
ENSG00000128052.10	KDR	protein_coding	4027	1979	2048	35.9652	14.0091	15.7722
ENSG00000128052.10	KDR	protein_coding	2597	1285	1312	25.8839	7.4965	7.4538
ENSG00000128052.10	KDR	protein_coding	3853	1857	1996	27.7390	7.9220	9.2076
ENSG00000128052.10	KDR	protein_coding	5089	2555	2534	48.1434	12.0844	11.2708
ENSG00000128052.10	KDR	protein_coding	4407	2148	2259	49.7269	13.7641	13.9668
ENSG00000128052.10	KDR	protein_coding	2432	1199	1233	39.8552	11.4358	11.9705
ENSG00000128052.10	KDR	protein_coding	2449	1215	1235	23.9650	7.9368	9.1301
ENSG00000128052.10	KDR	protein_coding	1246	627	621	13.9575	3.9350	3.9308
ENSG00000128052.10	KDR	protein_coding	3487	1776	1712	33.9786	10.2192	10.7952
ENSG00000128052.10	KDR	protein_coding	4982	2442	2540	40.0215	9.9762	9.7494
ENSG00000128052.10	KDR	protein_coding	1693	815	878	16.1506	5.0331	4.9140
ENSG00000128052.10	KDR	protein_coding	4013	1949	2064	60.8555	15.0789	14.7747
ENSG00000128052.10	KDR	protein_coding	1931	930	1001	19.4271	5.1723	5.0885
ENSG00000128052.10	KDR	protein_coding	2670	1316	1354	21.4936	7.3187	6.6720
ENSG00000128052.10	KDR	protein_coding	2212	1103	1109	20.3151	5.2980	5.2573
ENSG00000128052.10	KDR	protein_coding	12058	6051	6007	72.8300	23.8634	26.5210
ENSG00000128052.10	KDR	protein_coding	3157	1529	1628	31.1896	8.8765	9.2167
ENSG00000128052.10	KDR	protein_coding	2908	1428	1480	28.3977	8.5247	9.0679
ENSG00000128052.10	KDR	protein_coding	1565	784	781	11.7385	3.6723	3.5486
ENSG00000128052.10	KDR	protein_coding	791	403	388	9.4216	2.7220	2.5498
ENSG00000128052.10	KDR	protein_coding	5037	2477	2561	46.5936	15.3297	15.9940
